time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-02-09T03:33:56.230Z,61.4547,30.0989,32.2,1.4,ml,,,,0.68,ak,ak0191u7hdjb,2019-02-09T03:37:29.000Z,"7km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-08T22:08:21.645Z,61.4503,30.1016,44.2,1.2,ml,,,,0.65,ak,ak0191sv3tys,2019-02-08T22:11:20.395Z,"8km SSE of Big Lake, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-04T22:33:34.097Z,61.4991,30.1016,35.1,2,ml,,,,0.56,ak,ak0191m93ttf,2019-02-04T22:42:50.428Z,"3km SE of Big Lake, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-07T05:18:29.991Z,61.4022,30.1028,35.6,1.9,ml,,,,0.56,ak,ak0191qxi9zj,2019-02-07T05:21:59.676Z,"13km SSE of Big Lake, Alaska",earthquake,,1.5,,,automatic,ak,ak
2019-02-04T09:36:57.728Z,61.4628,30.1033,32.6,1.9,ml,,,,0.65,ak,ak0191m1dvy8,2019-02-04T09:43:23.527Z,"7km SSE of Big Lake, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-02-04T10:14:41.218Z,61.502,30.1037,38.5,1.6,ml,,,,0.49,ak,ak0191m1ukjd,2019-02-04T10:18:54.505Z,"3km SE of Big Lake, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-06T22:50:03.567Z,61.5318,30.1049,41.8,1.2,ml,,,,0.45,ak,ak0191pka3nx,2019-02-06T22:54:19.193Z,"3km ENE of Big Lake, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-02-09T20:38:03.190Z,61.3896,30.1167,30.5,1.2,ml,,,,0.51,ak,ak0191uhmpb0,2019-02-09T20:42:09.289Z,"15km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-09T22:49:45.161Z,64.5834,30.1204,18.7,1.3,ml,,,,0.67,ak,ak0191uiw0mc,2019-02-09T22:56:27.260Z,"36km W of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-05T04:04:28.256Z,61.5208,30.1233,32.2,1.9,ml,,,,0.68,ak,ak0191nlr58i,2019-02-05T04:16:43.669Z,"4km E of Big Lake, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-02-07T01:48:46.069Z,61.5089,30.1293,33.3,1.6,ml,,,,0.5,ak,ak0191qvazjd,2019-02-07T01:57:37.578Z,"4km ESE of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-05T12:50:50.772Z,61.4537,30.1321,33.9,0.9,ml,,,,0.38,ak,ak0191nqsir2,2019-02-05T12:58:02.346Z,"8km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-08T06:56:37.942Z,62.5548,30.1329,17.7,1.2,ml,,,,0.51,ak,ak0191slv7wx,2019-02-08T07:01:46.515Z,"28km NNE of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-03T13:05:43.730Z,62.8695,30.1894,76.8,1.4,ml,,,,0.83,ak,ak0191kg1lml,2019-02-03T13:10:36.938Z,"62km NNE of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-09T01:56:40.130Z,56.7176,30.2077,0,2.3,ml,,,,0.81,ak,ak0191u6fei7,2019-02-09T02:01:38.658Z,"197km SE of Kodiak, Alaska",earthquake,,376.5,,,automatic,ak,ak
2019-02-08T01:01:43.413Z,61.5719,30.2127,31.3,1.5,ml,,,,0.6,ak,ak0191sik9xe,2019-02-08T01:10:18.170Z,"6km SSE of Houston, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-02-06T23:07:21.317Z,60.466,30.2167,26.2,1.5,ml,,,,0.69,ak,ak0191pkmcts,2019-02-06T23:10:54.306Z,"39km NNW of Bear Creek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-07T10:40:43.825Z,61.4939,30.2184,45.3,1.1,ml,,,,0.59,ak,ak0191r0m6u6,2019-02-07T10:45:37.828Z,"9km WSW of Knik-Fairview, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-07T20:50:07.646Z,63.1373,30.2232,93.4,1.3,ml,,,,0.18,ak,ak0191r6ml98,2019-02-07T20:56:26.699Z,"50km SW of Cantwell, Alaska",earthquake,,2,,,automatic,ak,ak
2019-02-07T10:43:54.901Z,61.4762,30.2317,48.6,1,ml,,,,0.45,ak,ak0191r0muu6,2019-02-07T10:49:29.280Z,"9km WSW of Knik-Fairview, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-06T21:40:39.968Z,61.4445,30.2448,38.5,1.4,ml,,,,0.24,ak,ak0191pjmlp8,2019-02-06T21:43:51.467Z,"11km SW of Knik-Fairview, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-02-05T04:40:54.048Z,61.5583,30.2477,19.4,2.4,ml,,,,0.83,ak,ak0191nlyx0d,2019-02-05T05:24:28.166Z,"8km SSE of Houston, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-03T06:13:36.196Z,63.1399,30.2606,81,1.9,ml,,,,0.57,ak,ak0191kbx9j1,2019-02-03T06:18:50.424Z,"48km SW of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-09T09:06:19.541Z,61.5603,30.3542,20.2,1.8,ml,,,,0.75,ak,ak0191uaw409,2019-02-09T09:18:55.423Z,"5km NNW of Knik-Fairview, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-07T22:09:05.466Z,61.4946,30.3565,51.6,1.3,ml,,,,0.54,ak,ak0191r7knxu,2019-02-07T22:12:14.076Z,"3km SW of Knik-Fairview, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-08T04:53:17.510Z,61.7876,30.3581,54.3,1.3,ml,,,,0.33,ak,ak0191sknnzb,2019-02-08T04:56:31.760Z,"18km N of Meadow Lakes, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-08T10:47:37.732Z,63.4288,30.375,102.5,2.3,ml,,,,0.51,ak,ak0191so70u1,2019-02-08T10:57:49.407Z,"33km W of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-02-06T04:39:41.587Z,62.5653,30.3772,9.2,1.6,ml,,,,0.63,ak,ak0191p9i0tq,2019-02-06T04:42:56.685Z,"36km NE of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-04T16:26:51.301Z,64.8279,30.4301,20.5,1.2,ml,,,,0.42,ak,ak0191m5hrj4,2019-02-04T16:42:18.130Z,"35km NW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-10T00:04:57.434Z,62.0554,30.4327,34.6,1.5,ml,,,,1.06,ak,ak0191vt27jj,2019-02-10T00:08:11.728Z,"18km SE of Y, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-03T14:26:21.356Z,57.8423,30.5468,34.3,2.9,ml,,,,1.54,ak,ak0191kgrhvq,2019-02-03T14:30:56.061Z,"175km E of Kodiak, Alaska",earthquake,,16.5,,,automatic,ak,ak
2019-02-09T00:32:06.991Z,62.2358,30.5684,57.7,1.6,ml,,,,0.88,ak,ak0191u5or7f,2019-02-09T00:43:12.791Z,"23km ENE of Y, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-02-08T05:16:02.167Z,63.6554,30.5878,115.6,1.5,ml,,,,0.43,ak,ak0191sl14xd,2019-02-08T17:03:00.342Z,"31km SW of Healy, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-02-08T06:24:53.568Z,62.5348,30.5901,22.7,1.4,ml,,,,0.4,ak,ak0191sloe7g,2019-02-08T06:28:45.156Z,"43km ENE of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-03T06:45:13.318Z,62.8652,30.5969,75.4,1.7,ml,,,,0.85,ak,ak0191kc42or,2019-02-03T06:49:48.060Z,"62km SSW of Cantwell, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-02-06T01:29:12.288Z,64.6707,30.6462,25,0.3,ml,,,,0.48,ak,ak0191p7nc6h,2019-02-06T17:12:35.837Z,"15km NW of North Nenana, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-02-04T08:55:48.374Z,64.6452,30.647,17.2,0.2,ml,,,,0.51,ak,ak0191m0wi2q,2019-02-04T17:10:06.780Z,"13km WNW of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-02-03T11:38:16.092Z,62.9411,30.651,65.8,1.4,ml,,,,0.87,ak,ak0191kf1qxe,2019-02-03T11:42:54.103Z,"54km SSW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-02-08T16:33:15.807Z,63.0695,30.6713,68.8,1.7,ml,,,,0.83,ak,ak0191sroksc,2019-02-08T16:40:32.353Z,"40km SSW of Cantwell, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-04T11:35:46.855Z,64.687,30.6762,21.8,1.1,ml,,,,0.3,ak,ak0191m2kim4,2019-02-04T11:40:26.265Z,"15km NW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-09T21:05:56.362Z,61.072,30.6796,33.2,1.5,ml,,,,0.72,ak,ak0191ui16dx,2019-02-09T21:10:25.436Z,"35km ESE of Anchorage, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-04T10:49:13.571Z,63.7342,30.6996,10.6,1.3,ml,,,,0.56,ak,ak0191m220fj,2019-02-04T10:54:13.614Z,"21km SW of Healy, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-09T00:46:21.801Z,64.9326,30.7156,43.1,1,ml,,,,1.04,ak,ak0191u5rsem,2019-02-09T00:49:54.261Z,"40km NNW of North Nenana, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-04T05:18:00.772Z,55.9592,30.7574,10,2.8,ml,,,,0.82,ak,ak0191lyw8sj,2019-02-04T20:47:06.976Z,"280km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2019-02-07T05:22:25.836Z,61.8776,30.7706,7.3,1.8,ml,,,,0.77,ak,ak0191qxj4hy,2019-02-07T05:27:21.521Z,"14km N of Fishhook, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-09T02:07:55.500Z,61.0424,30.797,22.8,1.5,ml,,,,0.91,ak,ak0191u6qd9p,2019-02-09T02:13:52.235Z,"41km NW of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-07T12:56:10.317Z,64.6557,30.8023,15.3,1,ml,,,,1.24,ak,ak0191r1wexv,2019-02-07T13:03:34.504Z,"9km NNW of North Nenana, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-02-05T20:40:35.719Z,64.9127,30.8102,0,1.3,ml,,,,1.01,ak,ak0191nvht9u,2019-02-05T20:45:45.776Z,"37km N of North Nenana, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-08T02:38:05.494Z,64.675,30.8449,11.9,0.2,ml,,,,0.38,ak,ak0191sjdfh0,2019-02-08T16:52:16.021Z,"10km N of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-02-09T23:44:27.196Z,60.7127,31.0068,22.1,1.7,ml,,,,0.44,ak,ak0191ujgc9r,2019-02-09T23:49:47.892Z,"18km WSW of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-09T09:35:53.986Z,62.537,31.0846,24,1.8,ml,,,,0.59,ak,ak0191ub2ega,2019-02-09T09:38:39.346Z,"64km NE of Y, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-09T01:35:53.131Z,63.8474,31.0861,9.7,1.1,ml,,,,0.45,ak,ak0191u6axip,2019-02-09T01:40:53.734Z,"2km ESE of Healy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-04T09:04:02.720Z,64.6814,31.0936,26.3,0.5,ml,,,,0.54,ak,ak0191m16ti0,2019-02-04T21:01:03.033Z,"15km NE of North Nenana, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2019-02-04T04:42:01.069Z,64.7994,31.2274,21.2,0.9,ml,,,,0.53,ak,ak0191lyfvuz,2019-02-04T04:48:20.003Z,"29km NNE of North Nenana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-03T17:45:01.143Z,60.5158,31.3286,20,1.7,ml,,,,0.4,ak,ak0191kintdb,2019-02-03T17:50:06.241Z,"28km S of Whittier, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-02-04T02:53:47.686Z,65.127,31.3515,15.7,1.2,ml,,,,0.44,ak,ak0191lxbh4k,2019-02-04T02:58:34.313Z,"43km NW of Ester, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-06T23:26:18.210Z,56.4163,31.3615,21.09,2.8,ml,,218,2.551,0.5,us,us2000jejq,2019-02-07T01:20:31.040Z,"274km ESE of Kodiak, Alaska",earthquake,7.9,10.6,0.055,44,reviewed,us,us
2019-02-04T04:37:28.001Z,61.8036,31.4536,14.7,0.6,ml,,,,0.37,ak,ak0191lyeu1g,2019-02-04T20:25:30.836Z,"16km E of Sutton-Alpine, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-02-05T11:02:36.247Z,63.8373,31.4903,101,1.2,ml,,,,0.4,ak,ak0191npwrrl,2019-02-05T19:32:15.325Z,"22km E of Healy, Alaska",earthquake,,1,,,reviewed,ak,ak
2019-02-09T13:29:35.376Z,60.0322,31.6173,8.5,1.8,ml,,,,1.04,ak,ak0191udet41,2019-02-09T13:32:22.755Z,"58km ESE of Bear Creek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-07T02:42:48.307Z,63.8162,31.6357,100.8,2.7,ml,,,,0.53,ak,ak0191qvv5rr,2019-02-07T10:45:21.263Z,"29km E of Healy, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-09T09:57:35.389Z,62.0926,31.8532,28.1,1.4,ml,,,,0.68,ak,ak0191ub72qv,2019-02-09T10:02:04.032Z,"49km NE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-04T15:48:27.567Z,64.8564,32.0636,8.6,0.8,ml,,,,0.8,ak,ak0191m50zuc,2019-02-04T16:02:59.175Z,"3km ENE of Ester, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-04T19:46:51.492Z,62.2601,32.0806,31.9,1.6,ml,,,,0.51,ak,ak0191m7ecot,2019-02-04T19:50:08.728Z,"71km NE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-07T23:15:37.990Z,62.0735,32.1238,30.9,1.4,ml,,,,1.27,ak,ak0191r87gc3,2019-02-07T23:20:09.273Z,"59km ENE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-05T08:34:24.439Z,61.8735,32.23,32.9,1.4,ml,,,,0.75,ak,ak0191nobauj,2019-02-05T08:37:59.610Z,"57km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-07T19:38:28.995Z,60.344,32.2434,10.9,1.7,ml,,,,0.47,ak,ak0191r5ymph,2019-02-07T19:49:19.340Z,"69km SE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-07T11:45:00.422Z,60.4286,32.2535,16.5,1.7,ml,,,,0.95,ak,ak0191r18loc,2019-02-07T11:51:36.111Z,"64km SE of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-06T17:41:26.032Z,60.4333,32.254,16.3,1.7,ml,,,,0.3,ak,ak0191ph91x7,2019-02-06T17:43:55.787Z,"63km SE of Whittier, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-03T07:11:18.008Z,68.9621,32.2653,5.3,3.3,ml,,,,0.65,ak,ak0191kci8a7,2019-02-03T07:39:59.040Z,"129km NW of Arctic Village, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-07T04:48:35.314Z,60.7985,32.2674,23.5,1.3,ml,,,,0.34,ak,ak0191qx3aa3,2019-02-07T04:56:23.114Z,"51km E of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-07T20:07:06.121Z,60.3608,32.3038,13.2,1.8,ml,,,,0.84,ak,ak0191r6ddei,2019-02-07T20:11:55.175Z,"71km SE of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-09T04:03:00.508Z,64.8351,32.3269,1,0.2,ml,,,,0.21,ak,ak0191u7w5aj,2019-02-09T21:38:33.615Z,"2km E of Fairbanks, Alaska",earthquake,,0,,,reviewed,ak,ak
2019-02-03T09:37:22.665Z,61.0502,32.3328,28.5,1.4,ml,,,,1.13,ak,ak0191kduoh6,2019-02-03T09:41:10.239Z,"63km ENE of Whittier, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-04T04:24:48.682Z,65.7552,32.3562,10.2,1.5,ml,,,,0.55,ak,ak0191lyc4k2,2019-02-04T04:31:25.583Z,"100km N of College, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-09T10:08:16.578Z,61.2432,32.3582,17,1.3,ml,,,,0.9,ak,ak0191ubhyt5,2019-02-09T10:11:36.984Z,"70km W of Valdez, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-07T21:02:08.856Z,64.9854,32.3781,19.4,1.1,ml,,,,0.69,ak,ak0191r6xql1,2019-02-07T21:05:38.915Z,"16km NNE of College, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-05T08:59:17.057Z,61.2426,32.3867,0.1,1.5,ml,,,,0.94,ak,ak0191nogn7p,2019-02-05T09:04:16.676Z,"69km W of Valdez, Alaska",earthquake,,1.6,,,automatic,ak,ak
2019-02-08T21:01:15.959Z,61.8582,32.4023,29.5,1.4,ml,,,,1.19,ak,ak0191suguyp,2019-02-08T21:04:18.415Z,"66km E of Sutton-Alpine, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-02-05T08:22:10.805Z,68.8557,32.4129,0,1.8,ml,,,,1.1,ak,ak0191no8p6j,2019-02-05T08:32:17.940Z,"116km NW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-04T00:19:10.275Z,60.9148,32.4177,19.2,2.1,ml,,,,0.7,ak,ak0191lvx8oc,2019-02-04T00:25:45.010Z,"61km ENE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-10T02:54:37.337Z,60.3367,32.427,16.8,1.8,ml,,,,0.59,ak,ak0191vujr0d,2019-02-10T02:58:17.488Z,"77km SE of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-07T07:14:27.556Z,60.2644,32.4364,34.2,1.5,ml,,,,0.78,ak,ak0191qyoa5f,2019-02-07T07:17:19.503Z,"83km SE of Whittier, Alaska",earthquake,,1.6,,,automatic,ak,ak
2019-02-10T04:28:00.207Z,63.4443,32.4409,3.9,1.6,ml,,,,0.68,ak,ak0191vvkyqc,2019-02-10T04:31:45.405Z,"69km E of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-05T01:44:34.357Z,61.8793,32.4556,34.3,1.2,ml,,,,0.59,ak,ak0191nk7fjf,2019-02-05T01:46:42.508Z,"69km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-09T03:02:40.198Z,63.4685,32.4579,0,1.5,ml,,,,1.07,ak,ak0191u7ap3n,2019-02-09T03:14:04.467Z,"70km E of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-07T10:54:22.108Z,60.5294,32.5125,20,1.4,ml,,,,0.85,ak,ak0191r0p57g,2019-02-07T11:00:22.367Z,"70km ESE of Whittier, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-05T13:18:23.520Z,64.9709,32.5183,0.1,0.9,ml,,,,0.6,ak,ak0191nr71ct,2019-02-05T13:29:42.064Z,"18km NE of Fairbanks, Alaska",earthquake,,13.7,,,automatic,ak,ak
2019-02-09T10:25:10.625Z,63.6114,32.5318,0,1.6,ml,,,,0.9,ak,ak0191ublljg,2019-02-09T10:34:33.670Z,"77km ENE of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-06T19:57:31.702Z,63.6358,32.5806,81.8,1.6,ml,,,,0.45,ak,ak0191pijd1e,2019-02-06T20:02:09.737Z,"80km ESE of Healy, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-08T01:58:55.667Z,60.0013,32.5809,196.5,1.9,ml,,,,1.23,ak,ak0191siwmnd,2019-02-08T02:02:40.487Z,"87km NW of Middleton Island, Alaska",earthquake,,1.5,,,automatic,ak,ak
2019-02-06T10:13:12.046Z,63.4174,32.5824,1.2,1.6,ml,,,,0.45,ak,ak0191pcwzk4,2019-02-06T10:17:42.248Z,"76km E of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-03T23:46:42.592Z,60.8928,32.5959,21.4,1.5,ml,,,,0.64,ak,ak0191km8pxa,2019-02-03T23:50:25.846Z,"62km WSW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-05T12:29:56.307Z,61.457,32.6722,21.5,1.7,ml,,,,0.56,ak,ak0191nqo14y,2019-02-05T12:36:36.421Z,"63km NW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-04T00:41:46.607Z,64.9314,32.7103,0,1.4,ml,,,,0.71,ak,ak0191lw218r,2019-02-04T00:51:12.638Z,"18km NE of Badger, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-07T00:13:11.185Z,64.9037,32.7136,0,1.4,ml,,,,0.69,ak,ak0191quhzxe,2019-02-07T00:23:52.355Z,"16km NE of Badger, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-05T01:07:20.286Z,65.0024,32.7163,5.9,1.7,ml,,,,0.58,ak,ak0191njzgyl,2019-02-05T01:12:37.822Z,"25km NNE of Badger, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-07T20:26:27.043Z,64.9726,32.7317,0.1,1.6,ml,,,,0.73,ak,ak0191r6hhkj,2019-02-07T20:31:30.617Z,"22km NNE of Badger, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-09T00:13:13.523Z,64.9885,32.7319,3.7,1.4,ml,,,,0.75,ak,ak0191u5kp3u,2019-02-09T00:25:08.432Z,"24km NNE of Badger, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-04T02:02:49.695Z,61.6819,32.7861,19.9,1.8,ml,,,,1.08,ak,ak0191lx0jre,2019-02-04T02:07:32.067Z,"76km NW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-07T04:01:20.096Z,61.1379,32.7923,0,1.7,ml,,,,0.69,ak,ak0191qwt6g9,2019-02-07T04:07:39.538Z,"46km W of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-10T01:42:30.921Z,66.735,33.0306,4.8,2.1,ml,,,,0.67,ak,ak0191vtvqd5,2019-02-10T01:55:04.009Z,"77km WNW of Fort Yukon, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-04T00:23:13.028Z,61.369,33.1794,22.3,1.9,ml,,,,0.61,ak,ak0191lvy3r2,2019-02-04T00:27:26.089Z,"36km NW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-06T12:45:10.259Z,68.9029,33.2606,0,1.5,ml,,,,0.97,ak,ak0191peapnm,2019-02-06T12:56:59.259Z,"99km NNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-07T19:06:08.888Z,61.6446,33.278,20,1.5,ml,,,,1,ak,ak0191r5rq7w,2019-02-07T19:15:38.053Z,"60km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-08T06:36:53.444Z,61.4249,33.2857,29.4,1.5,ml,,,,0.73,ak,ak0191slqysg,2019-02-08T06:41:09.822Z,"38km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-08T07:18:06.549Z,60.9239,33.3385,28.1,1.6,ml,,,,1.43,ak,ak0191sm8fyz,2019-02-08T07:22:00.768Z,"28km SW of Valdez, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-02-09T08:41:22.597Z,64.7296,33.359,23.1,1,ml,,,,0.75,ak,ak0191uai6oc,2019-02-09T08:45:18.464Z,"21km ENE of Eielson Air Force Base, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-07T10:36:32.867Z,61.5069,33.3838,29.6,1.4,ml,,,,0.73,ak,ak0191r0lb4i,2019-02-07T10:40:56.463Z,"44km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-07T10:31:26.973Z,61.5127,33.3903,28.8,1.5,ml,,,,0.73,ak,ak0191r0k83c,2019-02-07T10:34:34.403Z,"44km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-06T17:31:40.281Z,60.9842,33.429,19.9,1.6,ml,,,,0.64,ak,ak0191ph6xv9,2019-02-06T17:36:03.406Z,"20km SW of Valdez, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-06T07:35:03.801Z,61.4103,33.4498,22.6,1.7,ml,,,,0.97,ak,ak0191pb9dv0,2019-02-06T07:39:57.727Z,"32km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-05T20:58:09.525Z,61.503,33.4577,23.4,1.8,ml,,,,0.85,ak,ak0191nvlm4r,2019-02-05T21:07:01.862Z,"42km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-07T07:36:29.332Z,61.6144,33.5038,30.4,1.6,ml,,,,1.16,ak,ak0191qyt01g,2019-02-07T07:41:15.498Z,"54km N of Valdez, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-02-09T10:22:03.224Z,61.6424,33.62,33.1,1.4,ml,,,,0.65,ak,ak0191ubkxsy,2019-02-09T10:25:10.294Z,"57km N of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-08T06:31:41.615Z,58.6747,33.6617,48.3,2.4,ml,,,,0.81,ak,ak0191slpse0,2019-02-08T06:35:47.608Z,"84km S of Middleton Island, Alaska",earthquake,,8.1,,,automatic,ak,ak
2019-02-07T01:48:29.929Z,61.6044,33.6899,35.1,1.6,ml,,,,0.96,ak,ak0191qvaz1f,2019-02-07T01:51:45.125Z,"52km N of Valdez, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-06T08:09:44.628Z,63.4867,34.0381,0,2,ml,,,,0.95,ak,ak0191pbpby6,2019-02-06T08:14:58.281Z,"56km SW of Deltana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-06T18:23:41.324Z,62.1551,34.4309,21.5,1.3,ml,,,,0.96,ak,ak0191phqnsg,2019-02-06T18:27:26.351Z,"5km NNW of Glennallen, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-04T08:54:16.445Z,63.3453,34.5422,3,0.6,ml,,,,0.39,ak,ak0191m0w7aj,2019-02-04T20:58:51.917Z,"59km SSW of Deltana, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2019-02-03T22:33:45.421Z,63.3498,34.5942,4.7,1.3,ml,,,,0.86,ak,ak0191klki8f,2019-02-03T22:45:16.970Z,"58km S of Deltana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-06T09:15:51.789Z,63.3482,34.623,1.7,1.9,ml,,,,0.58,ak,ak0191pcc2gh,2019-02-06T09:19:55.893Z,"58km S of Deltana, Alaska",earthquake,,0.2,,,automatic,ak,ak
